job_grouped,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,nr_employed,y,date,latitude,longitude,id_,year,age_iterative,euribor3m_iterative,Income,Kid_Home,Teen_Home,Dt_Customer,Num_Web_Visits_Month,Join_Year,Customer_tenure_days,Customer_tenure_years,High_web_visit_flag,Web_engagement_score,Web_visit_intensity,Tenure_vs_campaign_effort,duration_norm,Engagement_score_total,Overall_interaction_score,Contact_effort_ratio,Avg_duration_per_contact,Web_activity_per_contact
manual,married,basic 4y,,1.0,1.0,cellular,71,5,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2018-04-22,32.54,-83.138,0992de9c-abd3-4847-b4b7-63ae4fdc33b1,2018,54.0,5.0,94003,2,1,2012-12-17,13,2012,1952.0,5.347945205479452,0,0.3870967741935484,2.430840163934426,0.9349385245901639,0.014436762911752745,0.4015335371053011,1.336472061695465,5.0,14.2,2.6
manual,single,basic 9y,0.0,1.0,1.0,cellular,212,2,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-03-27,44.367,-85.082,94530399-d97f-4e51-819a-85631737285a,2019,39.559022496750885,3.638412876622374,177481,0,2,2012-05-01,21,2012,2521.0,6.906849315068493,0,0.6451612903225806,3.040460134867116,0.2895676318921063,0.04310695404636031,0.688268244368941,0.9778358762610473,2.0,106.0,10.5
administrative,married,professional course,0.0,0.0,0.0,cellular,458,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2017-08-29,27.065,-119.808,1a10d1ef-17d1-4a53-a535-9c84aeb55f2f,2017,47.0,5.0,118507,1,0,2012-11-06,29,2012,1757.0,4.813698630136987,1,0.9032258064516129,6.024473534433693,0.2077404667046101,0.0931272875152501,0.996353093966863,1.204093560671473,1.0,458.0,29.0
technical,married,high school,,0.0,0.0,telephone,105,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2017-05-24,42.569,-72.421,200691b0-422c-44c4-a290-2ae02d74f9a7,2017,39.559022496750885,3.638412876622374,123627,1,1,2012-05-23,27,2012,1827.0,5.005479452054795,1,0.8387096774193549,5.394088669950738,0.19978106185002736,0.02135014233428223,0.8600598197536371,1.0598408816036644,1.0,105.0,27.0
manual,single,basic 9y,0.0,0.0,0.0,telephone,77,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2017-12-15,37.216,-111.109,b25c8006-5253-487d-834c-0d95760ab74e,2017,26.0,5.0,21600,2,2,2012-06-26,15,2012,1998.0,5.473972602739726,0,0.45161290322580644,2.74024024024024,0.18268268268268267,0.0156567710451403,0.46726967427094673,0.6499523569536294,1.0,77.0,15.0
not_working,single,high school,0.0,1.0,0.0,cellular,853,2,999,0,nonexistent,1.4,93.9,-42.7,5228,yes,2015-08-21,27.961,-123.877,19ed8dcd-23cb-4751-9c0f-cdc377e02d49,2015,32.0,5.0,178304,0,2,2012-11-02,3,2012,1022.0,2.8,0,0.06451612903225806,1.0714285714285714,0.7142857142857143,0.17344448962993086,0.23796061866218893,0.9522463329479032,2.0,426.5,1.5
management,married,university degree,0.0,0.0,0.0,cellular,164,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-08-15,30.137,-73.993,7f24353f-74bf-4570-a192-c3adcbeb1ab5,2019,57.0,5.0,92104,1,0,2012-12-01,32,2012,2448.0,6.706849315068493,1,1.0,4.771241830065359,0.14910130718954248,0.03334688897925986,1.0333468889792599,1.1824481961688023,1.0,164.0,32.0
management,married,high school,0.0,1.0,0.0,cellular,380,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2015-12-18,24.539,-114.542,739b8f7b-9c07-4d32-bef8-4f97117c2567,2015,43.0,5.0,72129,0,0,2012-07-20,2,2012,1246.0,3.4136986301369863,0,0.03225806451612903,0.5858747993579454,0.2929373996789727,0.07726718178121188,0.10952524629734091,0.4024626459763136,1.0,380.0,2.0
manual,divorced,basic 9y,,1.0,0.0,cellular,194,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2016-04-28,46.202,-102.233,cf5de1a8-bcaa-45fc-b911-ee092ee8a1d9,2016,37.0,3.595930351552661,162122,1,1,2012-06-02,7,2012,1426.0,3.9068493150684933,0,0.1935483870967742,1.7917251051893408,0.255960729312763,0.03944692964619764,0.23299531674297183,0.48895604605573484,1.0,194.0,7.0
management,single,high school,0.0,1.0,0.0,cellular,1204,1,999,0,nonexistent,1.4,93.9,-42.7,5228,yes,2018-01-20,28.519,-97.164,3adb548b-b459-4f2e-8f2b-5711f36e926b,2018,41.0,5.0,80941,0,2,2012-12-04,30,2012,1873.0,5.131506849315069,1,0.9354838709677419,5.84623598505072,0.194874532835024,0.24481496543310288,1.1802988364008447,1.3751733692358687,1.0,1204.0,30.0
manual,married,basic 4y,0.0,1.0,0.0,cellular,467,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-01-22,42.2,-105.348,8e86603b-0e51-4fb3-a863-bb2152dd6748,2019,31.0,5.0,105001,2,2,2012-10-10,17,2012,2295.0,6.287671232876712,0,0.5161290322580645,2.7037037037037037,0.15904139433551198,0.09495729971533144,0.6110863319733959,0.7701277263089079,1.0,467.0,17.0
technical,single,university degree,0.0,0.0,0.0,cellular,55,2,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2015-05-02,28.797,-74.851,e4cd611e-0a5a-45b2-b5d7-e4cd8315133a,2015,27.0,3.4299195989170266,48399,0,0,2012-12-06,18,2012,877.0,2.4027397260273973,0,0.5483870967741935,7.491448118586089,0.8323831242873432,0.011183407889385929,0.5595705046635794,1.3919536289509225,2.0,27.5,9.0
technical,married,high school,,0.0,1.0,cellular,338,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2017-04-13,35.033,-117.779,87493175-1d87-4e20-8a58-dc1fadf9531a,2017,54.0,5.0,49962,0,0,2012-10-24,7,2012,1632.0,4.471232876712329,0,0.1935483870967742,1.565563725490196,0.2236519607843137,0.06872712484749899,0.2622755119442732,0.4859274727285869,1.0,338.0,7.0
technical,married,professional course,0.0,0.0,1.0,cellular,168,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,,34.507,-74.806,cc1d6b92-a7c2-4252-a906-ddf5f29d85ef,0,50.0,5.0,30086,1,0,2012-05-20,23,2012,,,0,0.7096774193548387,,,0.03416022773485156,0.7438376470896904,,1.0,168.0,23.0
technical,married,professional course,,0.0,1.0,cellular,157,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2018-07-21,24.487,-123.825,e722fddc-0851-46fa-8837-6f7887a28ab0,2018,54.0,5.0,169894,2,0,2012-09-12,9,2012,2138.0,5.857534246575343,0,0.25806451612903225,1.5364826941066416,0.1707202993451824,0.03192354615697438,0.28998806228600665,0.46070836163118906,1.0,157.0,9.0
management,single,university degree,0.0,0.0,0.0,cellular,528,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-11-29,43.132,-87.601,e422cbe7-86c5-43c1-8393-65c6859f134e,2019,27.0,5.0,9345,2,2,2012-01-25,30,2012,2865.0,7.8493150684931505,1,0.9354838709677419,3.8219895287958114,0.1273996509598604,0.10736071573810492,1.042844586705847,1.1702442376657074,1.0,528.0,30.0
technical,married,professional course,0.0,0.0,0.0,cellular,464,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2017-08-31,31.095,-69.065,c9a7df56-7ee2-4ca0-9bbc-2b3b705926bb,2017,59.0,5.0,155944,0,0,2012-12-30,30,2012,1705.0,4.671232876712328,1,0.9354838709677419,6.422287390029326,0.21407624633431088,0.09434729564863766,1.0298311666163795,1.2439074129506904,1.0,464.0,30.0
management,married,university degree,0.0,1.0,1.0,telephone,152,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-05-29,46.876,-121.299,d0ea4f8f-18a6-4851-bf3e-e5365b17b742,2019,57.0,3.927951856823928,73365,2,2,2012-10-31,23,2012,2401.0,6.578082191780822,0,0.7096774193548387,3.4964598084131615,0.15201999167013744,0.03090687271248475,0.7405842920673235,0.8926042837374609,1.0,152.0,23.0
technical,single,high school,0.0,1.0,0.0,cellular,211,2,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-05-26,43.711,-102.683,2000233d-a535-43ff-975f-9ddb3ff26dfe,2019,27.0,3.4299195989170266,124220,1,0,2012-10-06,1,2012,2423.0,6.638356164383562,0,0.0,0.15063970284770944,0.3012794056954189,0.04290361935746238,0.04290361935746238,0.3441830250528813,2.0,105.5,0.5
management,married,university degree,0.0,0.0,0.0,cellular,313,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2015-04-06,46.672,-104.367,00c3baf8-2a8f-4617-b946-145b2f9d0e5b,2015,57.0,5.0,179667,1,2,2012-10-13,26,2012,905.0,2.4794520547945207,1,0.8064516129032258,10.486187845303867,0.4033149171270718,0.06364375762505084,0.8700953705282766,1.2734102876553484,1.0,313.0,26.0
technical,married,high school,,1.0,0.0,telephone,279,11,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2018-04-11,33.531,-70.446,9f8dddec-3193-4daf-b4b4-60962f0690f4,2018,56.0,5.0,121389,0,2,2012-06-21,26,2012,2120.0,5.808219178082192,1,0.8064516129032258,4.476415094339623,1.8938679245283019,0.05673037820252135,0.8631819911057471,2.757049915634049,11.0,25.363636363636363,2.3636363636363638
technical,divorced,high school,0.0,1.0,0.0,cellular,335,2,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-11-18,36.138,-106.317,c1af6ca8-e773-4f1a-8275-1aceb654b475,2019,47.0,5.0,72518,1,0,2012-08-24,4,2012,2642.0,7.238356164383561,0,0.0967741935483871,0.5526116578349736,0.2763058289174868,0.0681171207808052,0.1648913143291923,0.4411971432466791,2.0,167.5,2.0
technical,single,high school,0.0,1.0,0.0,cellular,209,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2016-07-09,28.632,-118.266,142f8bd7-d7b7-44f7-89bb-f942ba42b4b6,2016,33.0,3.529526050498407,23415,1,1,2012-03-26,13,2012,1566.0,4.2904109589041095,0,0.3870967741935484,3.030012771392082,0.2330779054916986,0.042496949979666535,0.4295937241732149,0.6626716296649136,1.0,209.0,13.0
technical,married,high school,,0.0,1.0,cellular,775,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2018-07-28,36.739,-105.47,71b203e1-ebba-439b-bccb-06d86af50a1e,2018,56.0,5.0,147750,2,1,2012-02-26,4,2012,2344.0,6.421917808219178,0,0.0967741935483871,0.6228668941979522,0.15571672354948804,0.15758438389589263,0.2543585774442797,0.41007530099376777,1.0,775.0,4.0
technical,married,basic 9y,,0.0,0.0,cellular,63,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2015-01-14,26.69,-82.032,7c463d82-b919-4575-ab36-523ada5637cc,2015,40.0,5.0,60047,0,2,2012-08-10,12,2012,887.0,2.43013698630137,0,0.3548387096774194,4.937993235625704,0.41149943630214203,0.012810085400569337,0.3676487950779887,0.7791482313801308,1.0,63.0,12.0
manual,married,basic 9y,,0.0,0.0,cellular,134,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2018-09-06,47.326,-78.466,f97de747-9266-4ad0-8b6d-c0f9722b9c44,2018,49.0,5.0,88944,2,2,2012-08-17,26,2012,2211.0,6.057534246575343,1,0.8064516129032258,4.292175486205337,0.1650836725463591,0.027246848312322082,0.8336984612155478,0.9987821337619069,1.0,134.0,26.0
manual,married,basic 9y,,0.0,0.0,cellular,71,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-09-23,32.305,-93.724,147a7b0d-2ded-451f-ba3c-631a9ad13186,2019,49.0,5.0,137563,2,1,2012-09-14,19,2012,2565.0,7.027397260273973,0,0.5806451612903226,2.7037037037037037,0.14230019493177387,0.014436762911752745,0.5950819242020754,0.7373821191338492,1.0,71.0,19.0
administrative,married,university degree,0.0,0.0,0.0,cellular,561,4,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2016-08-04,39.194,-109.012,a17bde7c-1b89-4a95-a1bf-ff66b1931147,2016,36.0,5.0,27276,1,1,2012-11-06,17,2012,1367.0,3.745205479452055,0,0.5161290322580645,4.539136795903438,1.0680321872713971,0.11407076047173648,0.630199792729801,1.6982319800011982,4.0,140.25,4.25
technical,married,basic 4y,0.0,1.0,0.0,cellular,197,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2015-04-09,43.872,-91.948,f9b2344c-fbe6-4ee4-b1d0-9a07e1f1a604,2015,49.0,5.0,11190,0,0,2012-08-10,20,2012,972.0,2.663013698630137,0,0.6129032258064516,7.510288065843621,0.37551440329218105,0.04005693371289142,0.652960159519343,1.0284745628115242,1.0,197.0,20.0
management,single,university degree,0.0,1.0,0.0,cellular,329,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2016-03-31,44.51,-110.723,4e9635f6-d19b-4e8d-aa1f-1e87764cc720,2016,31.0,3.4963238999712805,42406,1,1,2012-11-27,21,2012,1220.0,3.3424657534246576,0,0.6451612903225806,6.282786885245901,0.29918032786885246,0.06689711264741766,0.7120584029699983,1.0112387308388509,1.0,329.0,21.0
technical,married,professional course,0.0,0.0,1.0,cellular,70,2,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2017-03-06,41.415,-112.449,2590331d-3c67-46f8-a283-7f020dfb1b97,2017,39.559022496750885,3.638412876622374,165217,1,0,2012-02-02,23,2012,1859.0,5.093150684931507,0,0.7096774193548387,4.515868746637977,0.392684238838085,0.014233428222854819,0.7239108475776935,1.1165950864157785,2.0,35.0,11.5
manual,married,high school,,1.0,0.0,cellular,53,5,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2016-12-06,47.309,-108.556,feff992e-b73a-4c4a-90a2-4155a02c29c0,2016,46.0,5.0,60206,2,0,2012-11-21,28,2012,1476.0,4.043835616438356,1,0.8709677419354839,6.924119241192412,1.236449864498645,0.010776738511590077,0.881744480447074,2.118194344945719,5.0,10.6,5.6
technical,divorced,high school,0.0,1.0,0.0,cellular,43,3,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-08-31,30.325,-76.292,87df71e9-137f-4666-83dc-82ada4930ec8,2019,47.0,5.0,14621,2,1,2012-03-25,2,2012,2715.0,7.438356164383562,0,0.03225806451612903,0.26887661141804786,0.40331491712707185,0.008743391622610817,0.041001456138739845,0.4443163732658117,3.0,14.333333333333334,0.6666666666666666
technical,single,basic 9y,0.0,0.0,0.0,cellular,142,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2018-07-27,47.283,-76.853,d1e7e330-b7c7-4b83-80eb-b22ce04263b8,2018,33.0,3.529526050498407,147256,1,2,2012-09-29,24,2012,2127.0,5.8273972602739725,0,0.7419354838709677,4.118476727785613,0.17160319699106724,0.02887352582350549,0.7708090096944732,0.9424122066855405,1.0,142.0,24.0
manual,single,basic 9y,0.0,1.0,0.0,cellular,523,2,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2017-03-07,27.898,-80.83,ac2e9948-4227-4c55-ac37-81fb7cca9933,2017,23.0,3.363515297862773,92259,2,2,2012-07-03,25,2012,1708.0,4.67945205479452,0,0.7741935483870968,5.342505854800937,0.42740046838407497,0.10634404229361528,0.880537590680712,1.3079380590647869,2.0,261.5,12.5
technical,married,high school,,1.0,1.0,telephone,193,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2018-06-05,27.902,-102.265,236a2497-19ad-427f-986b-33f920beaf3f,2018,39.559022496750885,3.638412876622374,154491,0,1,2012-08-01,26,2012,2134.0,5.846575342465753,1,0.8064516129032258,4.447047797563262,0.1710402999062793,0.03924359495729972,0.8456952078605254,1.0167355077668048,1.0,193.0,26.0
administrative,married,university degree,0.0,1.0,0.0,cellular,604,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2015-01-10,38.897,-84.125,e9b4c478-976d-4fa1-ae97-016466b63c1b,2015,40.32755461511667,5.0,11030,1,1,2012-08-12,32,2012,881.0,2.4136986301369863,1,1.0,13.257661748013621,0.41430192962542567,0.12281415209434729,1.1228141520943473,1.5371160817197729,1.0,604.0,32.0
technical,married,basic 9y,0.0,1.0,0.0,cellular,144,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2018-11-23,36.675,-106.566,d420e4f7-28fd-4879-81fb-3c14705a919b,2018,53.0,5.0,32208,0,0,2012-11-20,30,2012,2194.0,6.010958904109589,1,0.9354838709677419,4.990884229717411,0.16636280765724704,0.029280195201301342,0.9647640661690432,1.1311268738262903,1.0,144.0,30.0
management,married,university degree,0.0,1.0,0.0,cellular,302,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2018-06-20,31.01,-78.715,0c194712-cba4-4aea-96ab-78870225455f,2018,53.0,3.861547555769675,12638,1,1,2012-11-27,8,2012,2031.0,5.564383561643836,0,0.22580645161290322,1.4377154111275234,0.17971442639094043,0.061407076047173645,0.28721352766007685,0.4669279540510173,1.0,302.0,8.0
manual,married,basic 9y,0.0,0.0,0.0,cellular,205,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-07-17,45.48,-114.168,a9cc3dfc-e1d6-4d66-84c1-11882db91bd9,2019,58.0,5.0,42852,2,0,2012-06-13,2,2012,2590.0,7.095890410958904,0,0.03225806451612903,0.28185328185328185,0.14092664092664092,0.04168361122407483,0.07394167574020385,0.21486831666684478,1.0,205.0,2.0
administrative,married,basic 4y,,1.0,0.0,cellular,137,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2015-09-30,34.455,-114.011,e584e382-2bd5-404a-b3ac-d477ab5d64a6,2015,59.0,5.0,47175,0,2,2012-12-31,14,2012,1003.0,2.747945205479452,0,0.41935483870967744,5.094715852442672,0.36390827517447655,0.027856852379015862,0.4472116910886933,0.8111199662631698,1.0,137.0,14.0
administrative,married,basic 4y,,0.0,0.0,cellular,142,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2017-02-09,29.529,-121.513,2f3904ce-4188-4aa0-9e8f-c243994e75cf,2017,59.0,5.0,123934,1,0,2012-01-15,14,2012,1852.0,5.073972602739726,0,0.41935483870967744,2.7591792656587475,0.1970842332613391,0.02887352582350549,0.44822836453318293,0.645312597794522,1.0,142.0,14.0
technical,married,basic 9y,,1.0,0.0,cellular,58,2,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2017-04-24,27.702,-87.598,c2881576-6f38-4a91-847f-02073b9a915c,2017,40.32755461511667,5.0,115640,2,2,2012-07-14,19,2012,1745.0,4.780821917808219,0,0.5806451612903226,3.974212034383954,0.4183381088825215,0.011793411956079707,0.5924385732464024,1.010776682128924,2.0,29.0,9.5
technical,divorced,high school,0.0,1.0,0.0,cellular,100,2,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2018-05-12,24.72,-83.697,aca4136f-ea4b-484c-98b6-30357e8d2e71,2018,47.0,5.0,24861,1,1,2012-10-06,12,2012,2044.0,5.6,0,0.3548387096774194,2.142857142857143,0.35714285714285715,0.020333468889792598,0.37517217856721197,0.7323150357100692,2.0,50.0,6.0
not_working,single,basic 9y,0.0,0.0,0.0,telephone,239,6,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2018-11-20,47.582,-107.725,0f24f496-622b-44f1-9302-07af3af855b5,2018,40.32755461511667,5.0,66877,1,2,2012-10-13,25,2012,2229.0,6.1068493150684935,0,0.7741935483870968,4.093764019739793,0.9825033647375504,0.04859699064660431,0.822790539033701,1.8052939037712514,6.0,39.833333333333336,4.166666666666667
technical,married,high school,,0.0,0.0,cellular,1756,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2017-09-05,34.971,-89.675,ccc104a8-889c-4bd0-8c2b-20991e685127,2017,54.0,5.0,164274,2,1,2012-07-05,12,2012,1888.0,5.1726027397260275,0,0.3548387096774194,2.319915254237288,0.19332627118644066,0.357055713704758,0.7118944233821773,0.905220694568618,1.0,1756.0,12.0
technical,married,high school,0.0,0.0,0.0,cellular,77,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-09-30,46.306,-105.825,6ee4ce8e-2774-4733-b836-8e55cc098ffc,2019,45.0,5.0,176178,1,0,2012-02-03,3,2012,2796.0,7.66027397260274,0,0.06451612903225806,0.3916309012875536,0.13054363376251787,0.0156567710451403,0.08017290007739836,0.21071653383991623,1.0,77.0,3.0
technical,single,basic 9y,0.0,0.0,1.0,cellular,169,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-04-18,26.445,-81.72,7046d75e-fc7c-403a-ac77-143321532c31,2019,54.0,5.0,90172,1,0,2012-02-22,21,2012,2612.0,7.156164383561644,0,0.6451612903225806,2.934532924961715,0.139739663093415,0.034363562423749494,0.6795248527463301,0.8192645158397451,1.0,169.0,21.0
management,married,university degree,0.0,0.0,1.0,cellular,1441,2,999,0,nonexistent,1.4,93.57305838369116,-42.7,5228,yes,2017-04-25,31.361,-123.128,1797c2ba-6e61-4e1d-9bf2-586918ed5012,2017,39.559022496750885,3.638412876622374,14094,0,2,2012-06-19,2,2012,1771.0,4.852054794520548,0,0.03225806451612903,0.4121964991530209,0.4121964991530209,0.29300528670191134,0.3252633512180404,0.7374598503710613,2.0,720.5,1.0
technical,married,professional course,0.0,0.0,0.0,cellular,71,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2016-02-16,39.617,-72.603,0a90d36a-9c58-435e-8a6c-0ed6b5c702b5,2016,52.0,5.0,30914,1,2,2012-07-10,6,2012,1316.0,3.6054794520547944,0,0.16129032258064516,1.6641337386018238,0.277355623100304,0.014436762911752745,0.1757270854923979,0.4530827085927019,1.0,71.0,6.0
technical,married,,0.0,1.0,0.0,cellular,38,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,,43.461,-111.93,3d268ab2-ef22-4028-a782-dfb0e9809212,0,53.0,5.0,158748,0,1,2012-12-11,6,2012,,,0,0.16129032258064516,,,0.0077267181781211875,0.16901704075876633,,1.0,38.0,6.0
technical,married,professional course,0.0,0.0,0.0,cellular,191,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2015-04-29,37.039,-98.679,b600eb6c-a19f-4632-95ec-5cabb0d27acb,2015,52.0,5.0,30339,1,0,2012-07-24,12,2012,1009.0,2.7643835616438355,0,0.3548387096774194,4.340931615460852,0.3617443012884044,0.03883692557950386,0.39367563525692323,0.7554199365453276,1.0,191.0,12.0
technical,single,high school,,0.0,0.0,cellular,171,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-02-14,28.823,-110.872,44ff5c04-9b1a-4c04-b58b-9d3e8002a13e,2019,51.0,5.0,168499,0,0,2012-05-25,14,2012,2456.0,6.728767123287671,0,0.41935483870967744,2.0806188925081432,0.1486156351791531,0.03477023180154534,0.45412507051122275,0.6027407056903759,1.0,171.0,14.0
technical,divorced,high school,0.0,1.0,0.0,cellular,149,2,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2016-01-15,47.522,-111.97,3741f5cc-8f3e-422c-95cf-63bae0e32c94,2016,47.0,5.0,57295,2,2,2012-07-22,16,2012,1272.0,3.484931506849315,0,0.4838709677419355,4.591194968553459,0.5738993710691824,0.03029686864579097,0.5141678363877265,1.0880672074569089,2.0,74.5,8.0
manual,married,,,,,telephone,747,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-10-30,48.338,-119.359,aa938ab6-8f63-4b7a-bff5-6b0efda57c83,2019,53.0,5.0,105388,1,0,2012-03-21,20,2012,2779.0,7.6136986301369864,0,0.6129032258064516,2.626844188557035,0.13134220942785174,0.15189101260675072,0.7647942384132024,0.8961364478410541,1.0,747.0,20.0
administrative,married,university degree,0.0,0.0,0.0,cellular,186,2,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2016-01-13,37.952,-99.475,5a4c5aee-042e-4a4b-abe8-2ac0ffe1b7fc,2016,44.0,5.0,174781,0,0,2012-09-14,29,2012,1216.0,3.3315068493150686,1,0.9032258064516129,8.704769736842104,0.600328947368421,0.037820252135014235,0.9410460585866272,1.5413750059550482,2.0,93.0,14.5
technical,divorced,university degree,0.0,1.0,0.0,cellular,223,2,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2019-06-16,28.79,-86.148,a4215592-f289-48e0-a525-91c631ee02c4,2019,46.0,5.0,59272,0,0,2012-04-11,12,2012,2622.0,7.183561643835616,0,0.3548387096774194,1.6704805491990848,0.2784134248665141,0.045343635624237495,0.40018234530165686,0.678595770168171,2.0,111.5,6.0
management,married,university degree,0.0,1.0,1.0,telephone,154,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2015-08-09,30.948,-85.359,45cf1f6a-b400-4276-bd4a-69517bf6fc15,2015,40.32755461511667,5.0,7949,1,0,2012-02-21,3,2012,1265.0,3.4657534246575343,0,0.06451612903225806,0.8656126482213439,0.2885375494071146,0.0313135420902806,0.09582967112253866,0.3843672205296533,1.0,154.0,3.0
manual,married,basic 9y,0.0,1.0,0.0,telephone,60,1,999,0,nonexistent,1.4,93.9,-42.7,5228,no,2015-05-22,32.378,-101.241,a00db459-05de-45a1-956a-75ec639d5ee1,2015,52.0,5.0,173004,1,0,2012-06-11,29,2012,1075.0,2.9452054794520546,1,0.9032258064516129,9.846511627906978,0.33953488372093027,0.012200081333875559,0.9154258877854884,1.2549607715064186,1.0,60.0,29.0
